,traffic,hour,is_weekday,delay_impact_index,flights_before_take_off,traffic_lag_5,flight_numbers,traffic_lag_1,traffic_lag_2,traffic_lag_4,traffic_same_period_last_year,traffic_change_from_last_year,traffic_ratio_from_last_year,traffic_lag_3
11087,0.0,23.0,0.0,0.0,177.0,7.0,0.0,1.0986,0.0,1.0986,0.6931,-0.6931,0.0,1.0986
11088,1.0,0.0,1.0,0.0,189.0,0.0,0.0,0.6931,1.0986,0.0,0.0,0.6931,1.0,0.6931
11089,0.0,0.0,1.0,0.01,121.0,1.0,0.0,0.0,0.6931,0.6931,1.0986,-1.0986,0.0,0.0
11090,0.0,1.0,1.0,0.0,41.0,1.0,0.0,0.6931,0.0,0.6931,1.0986,-1.0986,0.0,0.0
11091,0.0,1.0,1.0,0.0,12.0,1.0,0.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.0
11092,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0986,0.0,1.0986,1.0,0.0
11093,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
11094,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0986,0.0,0.0,0.0,0.6931,1.0,0.0
11095,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0986,0.6931,0.0,0.0,1.0,0.0
11096,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,0.0,0.6931,1.0,0.0
11097,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.6931
11098,2.0,5.0,1.0,0.0,35.0,0.0,0.0,0.6931,0.0,0.0,0.0,1.0986,1.0,1.0986
11099,1.0,5.0,1.0,0.0,118.0,1.0,0.0,0.0,0.6931,0.6931,0.0,0.6931,1.0,1.6094
11100,0.0,6.0,1.0,0.54,219.0,4.0,0.0,1.0986,0.0,0.0,0.0,0.0,1.0,1.3863
11101,3.0,6.0,1.0,2.82,396.0,8.0,0.0,0.6931,1.0986,1.3863,0.0,1.3863,1.0,0.0
11102,1.0,7.0,1.0,6.08,486.0,15.0,0.0,0.0,0.6931,1.6094,0.0,0.6931,1.0,0.6931
11103,0.0,7.0,1.0,5.8,533.0,18.0,0.0,1.3863,0.0,0.0,1.0986,-1.0986,0.0,0.0
11104,0.0,8.0,1.0,10.74,581.0,18.0,0.0,0.6931,1.3863,1.0986,0.0,0.0,1.0,1.0986
11105,0.0,8.0,1.0,6.54,542.0,12.0,0.0,0.0,0.6931,0.6931,0.0,0.0,1.0,1.0986
11106,3.0,9.0,1.0,7.79,609.0,8.0,0.0,0.0,0.0,0.6931,0.6931,0.6932,2.0001,0.0
11107,3.0,9.0,1.0,6.53,649.0,11.0,0.0,0.0,0.0,0.6931,0.6931,0.6932,2.0001,0.6931
11108,0.0,10.0,1.0,5.69,676.0,14.0,0.0,1.3863,0.0,0.0,0.0,0.0,1.0,0.0
11109,1.0,10.0,1.0,6.42,692.0,21.0,0.0,1.3863,1.3863,0.6931,0.6931,0.0,1.0,1.0986
11110,0.0,11.0,1.0,8.37,655.0,31.0,0.0,0.0,1.3863,1.0986,1.3863,-1.3863,0.0,0.6931
11111,0.0,11.0,1.0,6.43,631.0,33.0,0.0,0.6931,0.0,0.6931,0.6931,-0.6931,0.0,0.0
11112,0.0,12.0,1.0,6.73,646.0,37.0,0.0,0.0,0.6931,0.0,1.0986,-1.0986,0.0,0.6931
11113,1.0,12.0,1.0,5.67,634.0,37.0,0.0,0.0,0.0,0.0,0.6931,0.0,1.0,0.0
11114,2.0,13.0,1.0,8.11,653.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0986,1.0,0.0
11115,2.0,13.0,1.0,4.58,656.0,49.0,0.0,0.6931,0.0,0.0,1.6094,-0.5108,0.6826,0.0
11116,0.0,14.0,1.0,6.88,637.0,42.0,0.0,1.0986,0.6931,0.0,0.6931,-0.6931,0.0,1.0986
11117,1.0,14.0,1.0,6.03,655.0,35.0,0.0,1.0986,1.0986,0.0,0.6931,0.0,1.0,0.0
11118,0.0,15.0,1.0,6.23,642.0,31.0,0.0,0.0,1.0986,0.0,0.6931,-0.6931,0.0,0.6931
11119,0.0,15.0,1.0,4.71,648.0,33.0,0.0,0.6931,0.0,0.0,1.0986,-1.0986,0.0,0.0
11120,1.0,16.0,1.0,8.47,639.0,39.0,0.0,0.0,0.6931,0.0,0.0,0.6931,1.0,0.6931
11121,0.0,16.0,1.0,6.26,610.0,29.0,0.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
11122,1.0,17.0,1.0,6.95,628.0,29.0,0.0,0.6931,0.0,1.0986,0.6931,0.0,1.0,1.0986
11123,1.0,17.0,1.0,5.8,641.0,32.0,0.0,0.0,0.6931,0.6931,0.0,0.6931,1.0,0.6931
11124,3.0,18.0,1.0,4.95,641.0,38.0,0.0,0.6931,0.0,0.0,1.3863,0.0,1.0,0.0
11125,1.0,18.0,1.0,7.41,686.0,44.0,0.0,0.6931,0.6931,0.0,0.6931,0.0,1.0,1.3863
11126,1.0,19.0,1.0,5.16,671.0,42.0,0.0,1.3863,0.6931,0.6931,0.0,0.6931,1.0,0.6931
11127,0.0,19.0,1.0,5.77,656.0,45.0,0.0,0.6931,1.3863,0.0,0.0,0.0,1.0,0.0
11128,1.0,20.0,1.0,6.14,632.0,49.0,0.0,0.6931,0.6931,0.0,0.6931,0.0,1.0,0.0
11129,0.0,20.0,1.0,6.99,593.0,38.0,0.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,0.0
11130,1.0,21.0,1.0,6.62,546.0,36.0,0.0,0.6931,0.0,0.6931,0.0,0.6931,1.0,1.3863
11131,2.0,21.0,1.0,5.39,507.0,27.0,0.0,0.0,0.6931,1.0986,0.0,1.0986,1.0,1.3863
11132,5.0,22.0,1.0,6.86,368.0,18.0,0.0,0.6931,0.0,0.0,0.6931,1.0987,2.5852,0.0
11133,1.0,22.0,1.0,5.47,295.0,8.0,0.0,1.0986,0.6931,1.0986,0.6931,0.0,1.0,0.6931
11134,0.0,23.0,1.0,0.6,262.0,4.0,0.0,1.7918,1.0986,0.0,1.3863,-1.3863,0.0,0.0
11135,1.0,23.0,1.0,0.0,178.0,1.0,0.0,0.6931,1.7918,0.0,0.0,0.6931,1.0,0.0
11136,0.0,0.0,1.0,0.0,191.0,3.0,0.0,0.0,0.6931,0.6931,0.0,0.0,1.0,0.0
11137,2.0,0.0,1.0,0.01,122.0,2.0,0.0,0.6931,0.0,0.6931,0.0,1.0986,1.0,0.6931
11138,1.0,1.0,1.0,0.0,43.0,0.0,0.0,0.0,0.6931,0.6931,0.6931,0.0,1.0,1.0986
11139,0.0,1.0,1.0,0.0,13.0,0.0,0.0,1.0986,0.0,1.0986,0.0,0.0,1.0,1.0986
11140,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6931,1.0986,0.0,0.0,0.0,1.0,0.0
11141,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6931,0.6931,0.0,0.0,1.0,0.6931
11142,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.0
11143,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11144,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.6931,0.6931,-0.6931,0.0,0.6931
11145,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.6931,0.6931,0.0,0.0,1.0,0.0
11146,0.0,5.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,1.3863,0.0,0.0,1.0,0.6931
11147,0.0,5.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.6931
11148,0.0,6.0,1.0,0.64,221.0,3.0,0.0,0.0,0.0,1.0986,0.0,0.0,1.0,1.3863
11149,0.0,6.0,1.0,1.89,390.0,10.0,0.0,0.0,0.0,1.3863,0.0,0.0,1.0,0.6931
11150,0.0,7.0,1.0,3.77,488.0,32.0,0.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.6931
11151,0.0,7.0,1.0,11.15,527.0,35.0,0.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.0
11152,0.0,8.0,1.0,7.89,578.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
11153,0.0,8.0,1.0,5.82,544.0,24.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
11154,2.0,9.0,1.0,2.61,601.0,28.0,0.0,0.0,0.0,0.0,1.6094,-0.5108,0.6826,0.6931
11155,2.0,9.0,1.0,2.53,646.0,30.0,0.0,0.0,0.0,1.0986,0.0,1.0986,1.0,1.0986
11156,0.0,10.0,1.0,5.4,675.0,36.0,0.0,1.0986,0.0,0.6931,0.6931,-0.6931,0.0,1.7918
11157,2.0,10.0,1.0,6.51,696.0,40.0,0.0,1.0986,1.0986,0.6931,0.6931,0.4055,1.5851,0.6931
11158,2.0,11.0,1.0,7.16,661.0,43.0,0.0,0.0,1.0986,0.6931,1.0986,0.0,1.0,0.0
11159,2.0,11.0,1.0,12.02,646.0,43.0,0.0,1.0986,0.0,0.0,1.0986,0.0,1.0,0.6931
11160,2.0,12.0,1.0,6.57,647.0,42.0,0.0,1.0986,1.0986,1.0986,1.3863,-0.2877,0.7925,0.0
11161,2.0,12.0,1.0,5.27,632.0,44.0,0.0,1.0986,1.0986,0.0,0.6931,0.4055,1.5851,1.0986
11162,0.0,13.0,1.0,3.23,651.0,43.0,0.0,1.0986,1.0986,0.0,1.0986,-1.0986,0.0,0.6931
11163,2.0,13.0,1.0,8.99,652.0,51.0,0.0,1.0986,1.0986,0.0,0.0,1.0986,1.0,0.0
11164,2.0,14.0,1.0,2.54,638.0,61.0,0.0,0.0,1.0986,0.0,0.0,1.0986,1.0,0.0
11165,6.0,14.0,1.0,4.98,663.0,65.0,0.0,1.0986,0.0,0.0,0.6931,1.2528,2.8075,0.0
11166,0.0,15.0,1.0,4.87,649.0,71.0,0.0,1.0986,1.0986,0.0,1.0986,-1.0986,0.0,0.6931
11167,1.0,15.0,1.0,5.63,653.0,76.0,0.0,1.9459,1.0986,0.6931,0.6931,0.0,1.0,0.0
11168,2.0,16.0,1.0,3.39,642.0,78.0,0.0,0.0,1.9459,0.0,0.0,1.0986,1.0,0.0
11169,2.0,16.0,1.0,5.4,611.0,64.0,0.0,0.6931,0.0,0.0,0.6931,0.4055,1.5851,0.0
11170,1.0,17.0,1.0,4.29,634.0,55.0,0.0,1.0986,0.6931,0.0,0.0,0.6931,1.0,0.0
11171,0.0,17.0,1.0,7.05,639.0,62.0,0.0,1.0986,1.0986,0.0,0.6931,-0.6931,0.0,0.0
11172,0.0,18.0,1.0,5.66,656.0,63.0,0.0,0.6931,1.0986,0.6931,0.0,0.0,1.0,0.0
11173,0.0,18.0,1.0,4.99,694.0,68.0,0.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,0.0
11174,0.0,19.0,1.0,6.13,679.0,69.0,0.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.0
11175,0.0,19.0,1.0,8.76,663.0,85.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
11176,0.0,20.0,1.0,9.41,635.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11177,1.0,20.0,1.0,6.38,595.0,71.0,0.0,0.0,0.0,0.0,0.6931,0.0,1.0,0.0
11178,1.0,21.0,1.0,6.88,551.0,57.0,0.0,0.0,0.0,1.3863,0.0,0.6931,1.0,1.0986
11179,0.0,21.0,1.0,9.04,512.0,45.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.0,1.0986
11180,0.0,22.0,1.0,7.42,366.0,27.0,0.0,0.6931,0.6931,0.0,0.0,0.0,1.0,0.0
11181,0.0,22.0,1.0,3.35,295.0,12.0,0.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,1.0986
11182,0.0,23.0,1.0,0.93,258.0,7.0,0.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,1.0986
11183,1.0,23.0,1.0,0.0,178.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6931,1.0,1.0986
11184,2.0,0.0,1.0,0.0,189.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0986,1.0,1.0986
11185,0.0,0.0,1.0,0.01,121.0,3.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.0,1.0986
11186,2.0,1.0,1.0,0.0,41.0,1.0,0.0,1.0986,0.6931,1.0986,0.0,1.0986,1.0,0.0
11187,0.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,1.0986,0.6931,1.6094,-1.6094,0.0,1.0986
11188,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0986,0.0,0.6931,0.0,0.6931,1.0,1.0986
11189,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0986,0.6931,0.0,0.0,1.0,1.9459
11190,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
11191,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6931,1.7918,0.0,0.6931,1.0,0.6931
11192,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3863,0.0,0.6931,1.0,1.0986
11193,0.0,4.0,1.0,0.0,5.0,1.0,0.0,0.6931,0.0,0.0,0.6931,-0.6931,0.0,1.0986
11194,0.0,5.0,1.0,0.0,35.0,1.0,0.0,0.6931,0.6931,0.6931,0.0,0.0,1.0,0.6931
11195,0.0,5.0,1.0,0.0,112.0,0.0,0.0,0.0,0.6931,1.0986,0.0,0.0,1.0,0.0
11196,1.0,6.0,1.0,1.43,212.0,5.0,0.0,0.0,0.0,0.6931,0.6931,0.0,1.0,0.0
11197,0.0,6.0,1.0,7.92,390.0,21.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
11198,0.0,7.0,1.0,11.35,482.0,42.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
11199,0.0,7.0,1.0,17.32,531.0,48.0,0.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,0.0
11200,0.0,8.0,1.0,19.84,582.0,38.0,0.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
11201,0.0,8.0,1.0,11.92,533.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
11202,1.0,9.0,1.0,12.12,596.0,29.0,0.0,0.0,0.0,0.6931,0.6931,0.0,1.0,0.6931
11203,1.0,9.0,1.0,7.97,637.0,43.0,0.0,0.0,0.0,0.0,1.0986,-0.4055,0.6309,0.0
11204,0.0,10.0,1.0,7.33,665.0,44.0,0.0,0.6931,0.0,0.0,1.3863,-1.3863,0.0,0.0
11205,0.0,10.0,1.0,10.87,692.0,61.0,0.0,0.6931,0.6931,1.0986,0.6931,-0.6931,0.0,0.0
11206,0.0,11.0,1.0,9.65,652.0,52.0,0.0,0.0,0.6931,0.6931,0.0,0.0,1.0,0.0
11207,1.0,11.0,1.0,12.2,634.0,60.0,0.0,0.0,0.0,1.0986,1.0986,-0.4055,0.6309,0.6931
11208,4.0,12.0,1.0,13.45,642.0,58.0,0.0,0.0,0.0,1.0986,0.0,1.6094,1.0,1.0986
11209,2.0,12.0,1.0,8.1,634.0,58.0,0.0,0.6931,0.0,0.0,1.0986,0.0,1.0,0.0
11210,6.0,13.0,1.0,7.98,659.0,55.0,0.0,1.6094,0.6931,0.0,0.0,1.9459,1.0,1.0986
11211,3.0,13.0,1.0,11.21,658.0,63.0,0.0,1.0986,1.6094,0.0,0.0,1.3863,1.0,0.0
11212,1.0,14.0,1.0,7.61,639.0,63.0,0.0,1.9459,1.0986,0.0,0.6931,0.0,1.0,0.6931
11213,0.0,14.0,1.0,14.12,659.0,65.0,0.0,1.3863,1.9459,0.0,0.0,0.0,1.0,0.0
11214,4.0,15.0,1.0,7.57,644.0,64.0,0.0,0.6931,1.3863,0.0,0.0,1.6094,1.0,0.0
11215,2.0,15.0,1.0,8.01,655.0,77.0,0.0,0.0,0.6931,0.0,0.0,1.0986,1.0,0.6931
11216,0.0,16.0,1.0,12.41,646.0,92.0,0.0,1.6094,0.0,0.0,0.6931,-0.6931,0.0,0.6931
11217,2.0,16.0,1.0,9.5,615.0,86.0,0.0,1.0986,1.6094,0.0,0.6931,0.4055,1.5851,0.0
11218,0.0,17.0,1.0,12.1,632.0,75.0,0.0,0.0,1.0986,0.0,0.0,0.0,1.0,0.0
11219,4.0,17.0,1.0,9.24,636.0,84.0,0.0,1.0986,0.0,0.0,1.0986,0.5108,1.465,0.0
11220,1.0,18.0,1.0,7.57,641.0,96.0,0.0,0.0,1.0986,0.0,0.0,0.6931,1.0,0.6931
11221,1.0,18.0,1.0,8.98,682.0,110.0,0.0,1.6094,0.0,1.0986,0.6931,0.0,1.0,0.0
11222,1.0,19.0,1.0,7.4,669.0,112.0,0.0,0.6931,1.6094,1.0986,1.0986,-0.4055,0.6309,0.0
11223,0.0,19.0,1.0,11.25,662.0,112.0,0.0,0.6931,0.6931,0.0,0.6931,-0.6931,0.0,0.0
11224,3.0,20.0,1.0,11.55,633.0,118.0,0.0,0.6931,0.6931,0.0,0.0,1.3863,1.0,0.0
11225,1.0,20.0,1.0,11.8,595.0,100.0,0.0,0.0,0.6931,0.0,0.0,0.6931,1.0,0.0
11226,0.0,21.0,1.0,13.27,548.0,96.0,0.0,1.3863,0.0,0.0,0.6931,-0.6931,0.0,0.6931
11227,0.0,21.0,1.0,5.02,509.0,65.0,0.0,0.6931,1.3863,0.6931,0.0,0.0,1.0,0.6931
11228,0.0,22.0,1.0,11.79,374.0,50.0,0.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,0.0
11229,1.0,22.0,1.0,2.95,300.0,32.0,0.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.0
11230,0.0,23.0,1.0,4.14,266.0,21.0,0.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
11231,3.0,23.0,1.0,0.0,180.0,10.0,0.0,0.6931,0.0,1.0986,0.0,1.3863,1.0,0.6931
11232,0.0,0.0,1.0,0.0,193.0,7.0,0.0,0.0,0.6931,0.6931,0.6931,-0.6931,0.0,1.6094
11233,0.0,0.0,1.0,0.01,122.0,3.0,0.0,1.3863,0.0,0.0,0.0,0.0,1.0,1.0986
11234,0.0,1.0,1.0,0.0,44.0,2.0,0.0,0.0,1.3863,0.0,0.0,0.0,1.0,1.9459
11235,1.0,1.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6931,1.0,1.3863
11236,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
11237,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
11238,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6931,0.0,0.0,0.0,1.0,1.6094
11239,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986
11240,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11241,0.0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,1.0986
11242,0.0,5.0,1.0,0.0,32.0,2.0,0.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
11243,0.0,5.0,1.0,0.0,119.0,6.0,0.0,0.0,0.0,1.6094,0.0,0.0,1.0,1.6094
11244,1.0,6.0,1.0,0.24,219.0,11.0,0.0,0.0,0.0,1.3863,0.0,0.6931,1.0,0.6931
11245,0.0,6.0,1.0,5.52,395.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
11246,0.0,7.0,1.0,13.19,496.0,38.0,0.0,0.6931,0.0,0.6931,0.0,0.0,1.0,0.6931
11247,0.0,7.0,1.0,13.63,535.0,46.0,0.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,0.0
11248,1.0,8.0,1.0,14.82,588.0,45.0,0.0,0.0,0.0,1.0986,0.6931,0.0,1.0,1.3863
11249,1.0,8.0,1.0,7.89,549.0,30.0,0.0,0.0,0.0,1.0986,1.0986,-0.4055,0.6309,0.6931
11250,1.0,9.0,1.0,8.48,608.0,31.0,0.0,0.6931,0.0,0.0,0.0,0.6931,1.0,0.0
11251,0.0,9.0,1.0,5.17,655.0,42.0,0.0,0.6931,0.6931,0.6931,1.0986,-1.0986,0.0,0.0
11252,2.0,10.0,1.0,6.93,683.0,40.0,0.0,0.6931,0.6931,0.0,1.0986,0.0,1.0,0.0
11253,2.0,10.0,1.0,9.02,708.0,53.0,0.0,0.0,0.6931,1.0986,0.0,1.0986,1.0,0.6931
11254,1.0,11.0,1.0,11.66,673.0,54.0,0.0,1.0986,0.0,0.6931,0.0,0.6931,1.0,0.0
11255,1.0,11.0,1.0,10.89,657.0,49.0,0.0,1.0986,1.0986,0.0,0.0,0.6931,1.0,1.3863
11256,2.0,12.0,1.0,9.42,663.0,54.0,0.0,0.6931,1.0986,0.6931,0.6931,0.4055,1.5851,0.0
11257,1.0,12.0,1.0,7.3,642.0,50.0,0.0,0.6931,0.6931,0.0,0.6931,0.0,1.0,0.0
11258,0.0,13.0,1.0,10.06,663.0,54.0,0.0,1.0986,0.6931,0.0,1.0986,-1.0986,0.0,0.0
11259,1.0,13.0,1.0,7.1,661.0,70.0,0.0,0.6931,1.0986,0.0,0.0,0.6931,1.0,0.6931
11260,0.0,14.0,1.0,9.42,645.0,72.0,0.0,0.0,0.6931,1.0986,0.0,0.0,1.0,0.0
11261,1.0,14.0,1.0,9.0,666.0,78.0,0.0,0.6931,0.0,0.0,0.0,0.6931,1.0,0.0
11262,1.0,15.0,1.0,8.12,651.0,74.0,0.0,0.0,0.6931,0.6931,0.6931,0.0,1.0,0.0
11263,3.0,15.0,1.0,8.6,655.0,86.0,0.0,0.6931,0.0,0.0,1.3863,0.0,1.0,0.0
11264,1.0,16.0,1.0,6.46,643.0,98.0,0.0,0.6931,0.6931,0.6931,0.6931,0.0,1.0,0.0
11265,0.0,16.0,1.0,8.1,612.0,95.0,0.0,1.3863,0.6931,0.0,0.6931,-0.6931,0.0,0.0
11266,3.0,17.0,1.0,11.77,630.0,96.0,0.0,0.6931,1.3863,1.0986,0.0,1.3863,1.0,0.0
11267,1.0,17.0,1.0,9.97,636.0,98.0,0.0,0.0,0.6931,0.6931,0.6931,0.0,1.0,0.0
11268,1.0,18.0,1.0,7.62,656.0,108.0,0.0,1.3863,0.0,0.0,0.0,0.6931,1.0,0.6931
11269,2.0,18.0,1.0,7.66,695.0,111.0,0.0,0.6931,1.3863,1.3863,1.0986,0.0,1.0,0.0
11270,2.0,19.0,1.0,9.75,685.0,116.0,0.0,0.6931,0.6931,0.6931,1.3863,-0.2877,0.7925,0.0
11271,1.0,19.0,1.0,10.83,671.0,123.0,0.0,1.0986,0.6931,0.0,1.0986,-0.4055,0.6309,0.0
11272,1.0,20.0,1.0,13.76,639.0,120.0,0.0,1.0986,1.0986,0.0,0.0,0.6931,1.0,0.6931
11273,1.0,20.0,1.0,10.1,601.0,108.0,0.0,0.6931,1.0986,0.0,0.0,0.6931,1.0,0.6931
11274,2.0,21.0,1.0,8.57,558.0,94.0,0.0,0.6931,0.6931,1.3863,0.0,1.0986,1.0,0.6931
11275,1.0,21.0,1.0,7.03,515.0,66.0,0.0,0.6931,0.6931,1.3863,0.0,0.6931,1.0,0.0
11276,0.0,22.0,1.0,11.49,368.0,49.0,0.0,1.0986,0.6931,0.0,0.6931,-0.6931,0.0,1.0986
11277,5.0,22.0,1.0,3.06,299.0,33.0,0.0,0.6931,1.0986,0.6931,0.0,1.7918,1.0,1.0986
11278,1.0,23.0,1.0,2.73,259.0,27.0,0.0,0.0,0.6931,0.0,0.6931,0.0,1.0,0.6931
11279,2.0,23.0,1.0,0.0,179.0,13.0,0.0,1.7918,0.0,0.0,0.0,1.0986,1.0,0.6931
11280,4.0,0.0,1.0,0.0,191.0,3.0,0.0,0.6931,1.7918,0.0,0.0,1.6094,1.0,1.0986
11281,0.0,0.0,1.0,0.01,122.0,1.0,0.0,1.0986,0.6931,0.6931,0.0,0.0,1.0,0.6931
11282,1.0,1.0,1.0,0.0,40.0,2.0,0.0,1.6094,1.0986,1.0986,0.0,0.6931,1.0,0.0
11283,0.0,1.0,1.0,0.0,12.0,2.0,0.0,0.0,1.6094,1.0986,0.0,0.0,1.0,0.6931
11284,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.6931,0.0,0.0,0.0,0.6931,1.0,0.0
11285,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.6931,0.6931,0.0,0.0,1.0,0.6931
11286,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.6931
11287,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6931,0.0,0.0,0.0,1.0,1.3863
11288,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.6931
11289,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11290,0.0,5.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,1.3863
11291,0.0,5.0,1.0,0.0,113.0,3.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.6931
11292,2.0,6.0,1.0,0.23,213.0,16.0,0.0,0.0,0.0,1.3863,0.0,1.0986,1.0,0.6931
11293,0.0,6.0,1.0,2.06,394.0,30.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,1.0986
11294,1.0,7.0,1.0,3.59,485.0,55.0,0.0,1.0986,0.0,0.6931,0.0,0.6931,1.0,1.0986
11295,0.0,7.0,1.0,3.15,536.0,59.0,0.0,0.0,1.0986,0.0,1.0986,-1.0986,0.0,0.6931
11296,0.0,8.0,1.0,32.43,583.0,53.0,0.0,0.6931,0.0,0.6931,0.0,0.0,1.0,0.6931
11297,0.0,8.0,1.0,16.77,537.0,39.0,0.0,0.0,0.6931,0.0,1.0986,-1.0986,0.0,0.6931
11298,3.0,9.0,1.0,18.66,606.0,43.0,0.0,0.0,0.0,0.6931,0.0,1.3863,1.0,1.0986
11299,4.0,9.0,1.0,11.5,641.0,49.0,0.0,0.0,0.0,1.0986,0.6931,0.9163,2.322,0.6931
11300,0.0,10.0,1.0,14.04,678.0,51.0,0.0,1.3863,0.0,1.7918,1.0986,-1.0986,0.0,0.0
11301,0.0,10.0,1.0,16.91,698.0,57.0,0.0,1.6094,1.3863,0.6931,1.0986,-1.0986,0.0,1.7918
11302,0.0,11.0,1.0,13.54,660.0,58.0,0.0,0.0,1.6094,0.0,0.0,0.0,1.0,0.6931
11303,2.0,11.0,1.0,17.22,642.0,58.0,0.0,0.0,0.0,0.6931,0.0,1.0986,1.0,1.0986
11304,6.0,12.0,1.0,10.52,645.0,49.0,0.0,0.0,0.0,0.0,0.0,1.9459,1.0,1.6094
11305,0.0,12.0,1.0,12.29,637.0,48.0,0.0,1.0986,0.0,1.0986,0.0,0.0,1.0,0.0
11306,0.0,13.0,1.0,14.85,654.0,47.0,0.0,1.9459,1.0986,0.6931,0.6931,-0.6931,0.0,0.6931
11307,0.0,13.0,1.0,8.36,658.0,57.0,0.0,0.0,1.9459,0.0,0.6931,-0.6931,0.0,0.0
11308,2.0,14.0,1.0,14.93,635.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0986,1.0,0.6931
